Time,Hip x,Hip y,Hip likelihood,Knee x,Knee y,Knee likelihood,Ankle x,Ankle y,Ankle likelihood,Heel (ventral) x,Heel (ventral) y,Heel (ventral) likelihood,Instep (dorsal) x,Instep (dorsal) y,Instep (dorsal) likelihood,"Toe 1 (Proximal “Thumb"") x","Toe 1 (Proximal “Thumb"") y","Toe 1 (Proximal “Thumb"") likelihood",Toe 2 x,Toe 2 y,Toe 2 likelihood,Toe 3 (Middle) x,Toe 3 (Middle) y,Toe 3 (Middle) likelihood,Toe 4 x,Toe 4 y,Toe 4 likelihood,"Toe 5 (Distal “Pinky"") x","Toe 5 (Distal “Pinky"") y","Toe 5 (Distal “Pinky"") likelihood"
600,898.9623413085940,315.1698913574220,0.4773249328136440,560.2278442382810,584.5648193359380,0.9753168225288390,560.8052368164060,795.2184448242190,0.981427788734436,570.2752685546880,858.5703125,0.9963343739509580,468.7830810546880,869.865478515625,0.9900029897689820,420.1350402832030,962.5843505859380,0.24935810267925300,371.1822509765630,961.054931640625,0.15876927971839900,350.0309143066410,983.5840454101560,0.23374682664871200,305.54052734375,982.1259155273440,0.9974142909049990,380.1804504394530,988.425537109375,0.9879769682884220
601,898.957763671875,315.1698913574220,0.47829246520996100,560.2490234375,584.3975219726560,0.9761070013046270,561.3202514648440,794.2589111328130,0.9826117753982540,572.2596435546880,858.1150512695310,0.9967202544212340,469.9740905761720,871.5628662109380,0.9928130507469180,429.1998291015630,963.3445434570310,0.9258162379264830,383.01446533203100,962.4945068359380,0.8348117470741270,359.7978515625,984.972412109375,0.8398052453994750,306.54534912109400,987.2694702148440,0.9886305332183840,398.1840515136720,989.4169921875,0.982352077960968
602,898.9623413085940,315.1698913574220,0.47819578647613500,560.2493286132810,584.2332153320310,0.9770340323448180,561.41357421875,793.4735717773440,0.9815561771392820,575.1137084960940,855.5401611328130,0.996412456035614,471.077880859375,872.2289428710940,0.99053955078125,438.2997741699220,963.77734375,0.9758392572402950,383.1703186035160,974.5947875976560,0.9188957214355470,363.8367614746090,996.627685546875,0.9606909155845640,316.27301025390600,1010.07421875,0.9941617846488950,406.8354797363280,997.7710571289060,0.9995618462562560
603,898.9623413085940,315.16717529296900,0.4813131093978880,560.2920532226560,584.2332153320310,0.9778019785881040,562.021240234375,793.0490112304690,0.9821746349334720,576.4699096679690,855.5132446289060,0.997532069683075,471.5855712890630,872.2289428710940,0.987647533416748,447.5413513183590,963.77734375,0.9868283271789550,385.8816223144530,984.9092407226560,0.9879584312438970,368.9885559082030,1006.434814453130,0.9564084410667420,332.3572082519530,1018.6880493164100,0.9904851913452150,417.53302001953100,997.7710571289060,0.9989996552467350
604,898.9256591796880,315.11163330078100,0.4790666103363040,560.5238647460940,584.2332153320310,0.9784212708473210,562.650146484375,792.6982421875,0.9834558367729190,577.3466796875,855.4349365234380,0.9979629516601560,471.8833923339840,872.2289428710940,0.9881572127342220,450.7286376953130,963.77734375,0.9893475770950320,386.4008483886720,984.967041015625,0.9916554689407350,368.9885559082030,1006.434814453130,0.9703961610794070,343.1582946777340,1018.6880493164100,0.9797940850257870,418.4624938964840,997.7710571289060,0.9992831349372860
605,898.9100341796880,315.0716857910160,0.4759867787361150,560.5238647460940,584.2332153320310,0.9813867211341860,562.650146484375,792.5363159179690,0.9825671315193180,577.5237426757810,855.3096313476560,0.9982268214225770,472.47796630859400,871.3722534179690,0.9876570701599120,455.7286682128910,962.1192626953130,0.9806463718414310,386.8873291015630,985.3291625976560,0.99224454164505,368.9885559082030,1006.434814453130,0.8572291731834410,346.2795715332030,1018.6880493164100,0.9342933893203740,418.6893615722660,996.066162109375,0.9993035793304440
606,898.9004516601560,315.0238037109380,0.4744124412536620,560.5238647460940,584.2332153320310,0.9796415567398070,562.907958984375,792.5363159179690,0.9836384057998660,577.7352294921880,855.4349365234380,0.9982302784919740,472.47796630859400,871.3722534179690,0.9871392846107480,455.84246826171900,962.1192626953130,0.9809488654136660,388.2646179199220,985.3291625976560,0.9871494174003600,368.9885559082030,995.2324829101560,0.8086836338043210,350.2475891113280,1015.818115234380,0.9465376138687130,420.0286560058590,996.066162109375,0.99947589635849
607,898.8181762695310,314.94696044921900,0.4745374321937560,560.3547973632810,583.857421875,0.979302704334259,562.907958984375,792.5183715820310,0.9830137491226200,577.8212890625,855.4080200195310,0.9980633854866030,472.47796630859400,871.3722534179690,0.9888817667961120,456.5675048828130,962.1192626953130,0.9850634336471560,389.0965576171880,985.6507568359380,0.9819782376289370,368.9885559082030,993.119140625,0.7402858734130860,354.14794921875,1015.6541748046900,0.9702025651931760,420.310302734375,996.066162109375,0.999369204044342
608,898.8181762695310,314.94696044921900,0.47559869289398200,560.152587890625,583.8119506835940,0.979994535446167,562.72607421875,792.5183715820310,0.9841751456260680,577.8212890625,855.4080200195310,0.9981346726417540,472.4083557128910,872.7136840820310,0.9840427041053770,461.33123779296900,965.27880859375,0.9816785454750060,394.7912902832030,990.28955078125,0.9703733921051030,373.8931884765630,992.5537109375,0.7961527705192570,366.71209716796900,1015.3487548828100,0.9906416535377500,424.2318115234380,996.066162109375,0.9964346885681150
609,898.7754516601560,314.8244934082030,0.47681206464767500,559.9928588867190,583.5980224609380,0.9794553518295290,562.6456298828130,792.5183715820310,0.9839566349983220,577.5237426757810,855.2257690429690,0.9981985688209530,472.31439208984400,872.7136840820310,0.9856894016265870,461.8181457519530,965.8544921875,0.9777916073799130,394.97064208984400,990.9207763671880,0.9691474437713620,373.8931884765630,992.5537109375,0.8122450113296510,366.80499267578100,1015.0338134765600,0.9893682599067690,424.8902893066410,995.5249633789060,0.9959344267845150
610,898.7754516601560,314.79144287109400,0.47369512915611300,559.9146118164060,583.440673828125,0.9802749752998350,562.579833984375,792.5183715820310,0.9831480979919430,577.4425659179690,855.0932006835940,0.9981693625450130,472.16064453125,872.8409423828130,0.9887592792510990,461.97320556640600,965.9497680664060,0.9847044944763180,394.97064208984400,991.1688842773440,0.9566189646720890,373.8931884765630,993.119140625,0.8217774629592900,366.8886413574220,1014.8148803710900,0.9851152300834660,425.41998291015600,995.8970336914060,0.9973727464675900
611,898.9585571289060,314.65142822265600,0.4815393388271330,559.851806640625,583.440673828125,0.9802535772323610,562.4440307617190,792.5183715820310,0.981950044631958,577.3367309570310,855.0932006835940,0.9981977343559270,471.97027587890600,872.8409423828130,0.9888980984687810,461.97320556640600,966.1943359375,0.9741185307502750,394.97064208984400,991.5119018554690,0.9680075645446780,351.6503601074220,1017.2594604492200,0.76591956615448,368.0879211425780,1014.760009765630,0.9905250668525700,424.99298095703100,995.8970336914060,0.9965543746948240
612,899.4473876953130,314.3360595703130,0.48742395639419600,559.8444213867190,583.440673828125,0.9795408844947820,562.0375366210940,792.680908203125,0.9816408753395080,577.1027221679690,855.0932006835940,0.9980189800262450,471.7943115234380,872.8409423828130,0.9893710613250730,461.33123779296900,966.4536743164060,0.962057888507843,394.97064208984400,991.5119018554690,0.9708183407783510,351.387939453125,1017.265869140630,0.8128466010093690,368.0879211425780,1014.760009765630,0.991270899772644,424.99298095703100,995.8970336914060,0.9962852597236630
613,900.1268310546880,314.0115966796880,0.4858851134777070,559.8431396484380,583.7083740234380,0.9787663221359250,561.74560546875,793.140380859375,0.9819900989532470,577.0139770507810,855.317138671875,0.9977995157241820,471.696533203125,873.0790405273440,0.9893041849136350,461.2429504394530,966.861572265625,0.9709785580635070,394.97064208984400,991.5467529296880,0.9685156941413880,351.387939453125,1017.265869140630,0.7680432796478270,368.0879211425780,1014.8148803710900,0.9929336309432980,424.99298095703100,996.1959228515630,0.9970861077308660
614,906.0186767578130,313.9324035644530,0.4951797425746920,559.7601318359380,583.9889526367190,0.9764368534088140,561.4863891601560,793.4428100585940,0.9817423224449160,576.9421997070310,855.443603515625,0.9976670742034910,471.5919189453130,874.6080322265630,0.9852055907249450,461.0791931152340,966.8753662109380,0.970612108707428,394.96405029296900,991.5995483398440,0.9729905724525450,351.6503601074220,1017.265869140630,0.7860428094863890,367.771240234375,1014.926025390630,0.9924474954605100,424.99298095703100,997.6987915039060,0.9967781901359560
