Time,Hip x,Hip y,Hip likelihood,Knee x,Knee y,Knee likelihood,Ankle x,Ankle y,Ankle likelihood,Heel (ventral) x,Heel (ventral) y,Heel (ventral) likelihood,Instep (dorsal) x,Instep (dorsal) y,Instep (dorsal) likelihood,Toe 1 (Proximal Thumb) x,Toe 1 (Proximal Thumb) y,Toe 1 (Proximal Thumb) likelihood,Toe 2 x,Toe 2 y,Toe 2 likelihood,Toe 3 (Middle) x,Toe 3 (Middle) y,Toe 3 (Middle) likelihood,Toe 4 x,Toe 4 y,Toe 4 likelihood,Toe 5 (Distal Pinky) x,Toe 5 (Distal Pinky) y,Toe 5 (Distal Pinky) likelihood
217,897.8385009765630,314.3140869140630,0.477792352437973,558.9994506835940,583.2800903320310,0.9709531664848330,554.1109619140630,792.2822265625,0.9754666090011600,567.2720947265630,855.9317016601560,0.9965195655822750,468.44378662109400,880.6935424804690,0.973360002040863,432.96356201171900,974.7634887695310,0.44055095314979600,387.67340087890600,992.230712890625,0.0262882262468338,327.93865966796900,1002.4088745117200,0.2834892272949220,324.4915466308590,1012.6969604492200,0.9959891438484190,397.0110168457030,1014.00390625,0.9934943318367000
218,897.8306884765630,314.337646484375,0.4762401878833770,558.9994506835940,583.2800903320310,0.9679924845695500,554.1109619140630,792.2822265625,0.9712384939193730,567.2720947265630,855.9317016601560,0.9974376559257510,468.44378662109400,881.4230346679690,0.9353116154670720,432.96356201171900,974.8510131835940,0.42233097553253200,387.67340087890600,992.230712890625,0.011547249741852300,327.93865966796900,1002.4088745117200,0.20129895210266100,324.4915466308590,1012.6969604492200,0.9860061407089230,397.0110168457030,1015.1192016601600,0.9832958579063420
219,897.8306884765630,314.35357666015600,0.4740464389324190,558.9994506835940,583.5446166992190,0.9699550867080690,554.1109619140630,792.462646484375,0.9706029891967770,567.2720947265630,855.9317016601560,0.997687578201294,468.44378662109400,881.5844116210940,0.9235077500343320,432.96356201171900,973.7540893554690,0.29867494106292700,387.67340087890600,997.3999633789060,0.0163621474057436,327.93865966796900,1002.4088745117200,0.2899746000766750,324.49285888671900,1012.6969604492200,0.9886491298675540,397.0110168457030,1015.5469970703100,0.9905875325202940
220,897.8306884765630,314.35357666015600,0.4732721149921420,559.2952880859380,583.6610717773440,0.9733502864837650,555.1331176757810,792.462646484375,0.9784446358680730,569.453369140625,855.8099365234380,0.9978117346763610,468.47589111328100,881.5844116210940,0.9731542468070980,436.7030944824220,973.65966796875,0.5468067526817320,390.0501403808590,997.714599609375,0.45397627353668200,373.82159423828100,1018.8086547851600,0.5142407417297360,330.88690185546900,1034.253173828130,0.9719617366790770,406.21795654296900,1016.0367431640600,0.9980512857437130
221,897.9699096679690,314.35357666015600,0.46070000529289200,559.6861572265630,583.6611938476560,0.9789916276931760,558.1690673828130,792.1710815429690,0.974522054195404,575.6192626953130,853.4049072265630,0.9975274205207830,472.5916748046880,881.5844116210940,0.976450502872467,468.8306579589840,973.7540893554690,0.9579799771308900,400.8072814941410,1005.175537109380,0.9942798614501950,376.5361633300780,1018.9762573242200,0.9522160291671750,356.1611633300780,1037.4901123046900,0.9907370209693910,432.2193908691410,1016.0367431640600,0.9975497126579290
222,898.0880126953130,314.0473937988280,0.47521060705184900,559.6861572265630,583.6611938476560,0.9795716404914860,558.1690673828130,791.7977294921880,0.9746861457824710,575.6192626953130,853.3037109375,0.9982567429542540,472.5916748046880,881.5844116210940,0.9766445755958560,468.8306579589840,974.5228881835940,0.9694111347198490,400.8072814941410,1006.885986328130,0.9911596179008480,377.9540710449220,1018.9762573242200,0.9145892262458800,365.81494140625,1037.4901123046900,0.9936721324920650,432.2193908691410,1016.0367431640600,0.998953640460968
223,898.11083984375,313.70697021484400,0.4726872146129610,559.6861572265630,583.6810302734380,0.9780322313308720,558.1690673828130,791.7977294921880,0.979133665561676,575.6192626953130,853.3037109375,0.9977870583534240,472.5916748046880,880.2888793945310,0.9782921671867370,468.8306579589840,973.65966796875,0.9781163930892940,400.8072814941410,1006.885986328130,0.9931585192680360,377.9540710449220,1018.8086547851600,0.8204054832458500,365.81494140625,1037.4901123046900,0.9613701105117800,432.2193908691410,1008.9616088867200,0.996093213558197
224,899.8680419921880,310.9761962890630,0.48511451482772800,559.4788208007810,583.6810302734380,0.9774237275123600,557.1412963867190,791.7977294921880,0.9795602560043340,575.3549194335940,853.3037109375,0.997490406036377,471.4900207519530,879.7833251953130,0.9805265069007870,468.4034729003910,974.5228881835940,0.9731961488723760,398.9915466308590,1005.175537109380,0.9899067282676700,376.5361633300780,1017.0543212890600,0.7859377264976500,365.81494140625,1034.540283203130,0.9775776863098150,430.7454528808590,1008.1849365234400,0.9918304085731510
225,900.2469482421880,310.9441833496090,0.47417742013931300,559.4757080078130,583.6810302734380,0.9764310717582700,556.5961303710940,792.479736328125,0.9772279858589170,573.33837890625,855.3925170898440,0.9971137046813970,469.99456787109400,879.7833251953130,0.9844136238098150,454.9819641113280,974.8903198242190,0.8954111337661740,385.5110778808590,996.5965576171880,0.9811784625053410,364.6766357421880,1012.3935546875,0.8206882476806640,321.9934997558590,1025.1580810546900,0.9702996611595150,409.81231689453100,1008.1849365234400,0.9938243627548220
226,900.3723754882810,310.8433837890630,0.49049508571624800,559.1640625,583.9727783203130,0.9721589684486390,554.9903564453130,792.5263671875,0.9761874675750730,569.0877685546880,855.7303466796880,0.9976322054862980,466.998291015625,879.7833251953130,0.9733570218086240,430.8228759765630,974.5228881835940,0.6313967108726500,383.5404357910160,990.505126953125,0.4277549386024480,362.4668884277340,1011.7433471679700,0.6114612817764280,321.4582824707030,1011.3115844726600,0.9945433139801030,392.4674377441410,1008.1849365234400,0.998619556427002
227,900.570556640625,310.8433837890630,0.45973101258277900,559.137451171875,583.9727783203130,0.9704767465591430,554.7852172851560,792.6434936523440,0.9732337594032290,567.8974609375,856.3832397460940,0.9968897700309750,465.9637756347660,879.2467651367190,0.9756987690925600,428.52593994140600,974.015869140625,0.6226071119308470,380.74853515625,985.7559814453130,0.03542174771428110,354.5412292480470,1006.4620971679700,0.1455562263727190,317.6783752441410,1008.5891723632800,0.9966261386871340,391.6970520019530,1007.8311767578100,0.9990981817245480
228,900.6886596679690,310.15850830078100,0.4815599024295810,559.137451171875,584.2326049804690,0.966759979724884,554.7852172851560,792.86572265625,0.967205286026001,567.8974609375,856.5089721679690,0.997340977191925,465.9637756347660,880.2819213867190,0.9431266784667970,428.52593994140600,976.4056396484380,0.4342989921569820,380.74853515625,985.7559814453130,0.01733807660639290,354.5412292480470,1006.4620971679700,0.1326533406972890,317.6783752441410,1008.5891723632800,0.9809831976890560,391.6970520019530,1007.8311767578100,0.9810092449188230
229,900.7461547851560,310.1121826171880,0.46781930327415500,559.137451171875,584.4984741210940,0.9650487303733830,554.9903564453130,793.228515625,0.9699370265007020,567.8974609375,856.5089721679690,0.997416079044342,466.998291015625,881.1112670898440,0.9386538863182070,430.8228759765630,977.2242431640630,0.39755916595459000,383.5404357910160,985.7559814453130,0.014904129318893000,354.5412292480470,1006.4620971679700,0.1066260114312170,321.4582824707030,1008.5891723632800,0.989959180355072,391.6970520019530,1009.8731079101600,0.9910620450973510
230,900.7461547851560,310.0976867675780,0.47751057147979700,559.1810302734380,584.6157836914060,0.9684152007102970,555.4962158203130,792.8983154296880,0.9731235504150390,570.4768676757810,856.5089721679690,0.9974523186683660,468.3991394042970,881.1112670898440,0.9787706732749940,432.64654541015600,974.3614501953130,0.5754154920578000,387.31695556640600,992.6126708984380,0.388924777507782,370.64385986328100,1015.938720703130,0.5608919858932500,328.2174072265630,1025.718994140630,0.993606686592102,401.097412109375,1016.1776123046900,0.9991255402565000
231,901.089599609375,310.0976867675780,0.4753960072994230,559.7944946289060,584.6157836914060,0.9717551469802860,558.7520751953130,792.8983154296880,0.9766982197761540,575.3960571289060,854.6137084960940,0.9972854852676390,471.9907531738280,881.1112670898440,0.986655592918396,464.33709716796900,974.3614501953130,0.9845053553581240,397.8285217285160,1005.0897827148400,0.9883706569671630,379.2445373535160,1023.9630126953100,0.9418678879737850,349.8662109375,1043.216552734380,0.9905783534049990,431.353271484375,1016.1776123046900,0.9935462474823000
232,900.7461547851560,310.0976867675780,0.48410147428512600,559.7944946289060,584.6157836914060,0.9771180152893070,558.7520751953130,792.8983154296880,0.9808219075202940,575.3960571289060,854.3671264648440,0.9980989098548890,471.9907531738280,881.1112670898440,0.9805120229721070,467.5507507324220,974.3614501953130,0.9823060631752010,397.8285217285160,1005.0897827148400,0.9930671453475950,379.3537902832030,1024.17529296875,0.913404107093811,358.38250732421900,1043.216552734380,0.9928608536720280,431.353271484375,1016.1776123046900,0.9985195994377140
233,900.5863647460940,310.2900085449220,0.48873838782310500,559.7944946289060,583.9630126953130,0.9798395037651060,558.7520751953130,791.8475341796880,0.9777966141700750,575.3960571289060,854.3671264648440,0.9975911378860470,471.9907531738280,879.644287109375,0.9796178936958310,467.5507507324220,972.1478881835940,0.9698614478111270,397.8285217285160,1005.0897827148400,0.9846037030220030,379.3537902832030,1024.17529296875,0.8614357113838200,358.38250732421900,1043.216552734380,0.9800058603286740,431.353271484375,1008.7760009765600,0.992010235786438
234,899.6051635742190,310.5818176269530,0.4742337167263030,559.5936279296880,583.7922973632810,0.9785410761833190,556.7125854492190,791.8475341796880,0.982262909412384,574.7564086914060,854.3671264648440,0.9970898032188420,471.1557922363280,879.644287109375,0.9838369488716130,467.5507507324220,972.1478881835940,0.9659528732299810,396.76220703125,1004.1312866210900,0.9830385446548460,379.2445373535160,1023.9630126953100,0.8361284136772160,358.38250732421900,1042.4337158203100,0.9772639870643620,430.0177307128910,1008.5277099609400,0.9814352989196780
235,898.6729125976560,313.7296142578130,0.4839569628238680,559.29296875,583.75732421875,0.9785287380218510,556.68212890625,791.8475341796880,0.9792115688323980,573.867431640625,855.021728515625,0.9971303343772890,470.18463134765600,879.644287109375,0.984369158744812,462.2664794921880,972.1478881835940,0.9604141712188720,393.0936279296880,998.6008911132810,0.984143853187561,375.392822265625,1023.4215698242200,0.9545386433601380,340.45361328125,1042.3326416015600,0.9907806515693670,421.0057678222660,1008.5277099609400,0.9987062215805050
236,898.6729125976560,313.7592468261720,0.4847690761089330,559.2132568359380,583.5845947265630,0.9748761057853700,554.9500122070310,792.4324340820310,0.9781314730644230,569.91943359375,855.5133666992190,0.9974687099456790,467.70343017578100,880.0120849609380,0.979074239730835,442.3558349609380,972.382080078125,0.8295175433158880,391.86322021484400,981.8768920898440,0.845525324344635,374.60650634765600,1004.2235107421900,0.7754324674606320,321.8897705078130,1016.7703857421900,0.9961353540420530,411.4897766113280,1008.5277099609400,0.9960274696350100
237,898.6729125976560,313.945068359375,0.4888312518596650,558.8734130859380,583.5845947265630,0.9705873727798460,553.8561401367190,792.5548095703130,0.9750320315361020,568.2318725585940,855.8593139648440,0.9971734881401060,466.88726806640600,880.0120849609380,0.9721918702125550,432.02850341796900,974.2857055664060,0.4342721700668340,387.8117370605470,980.1708374023440,0.30352872610092200,373.5094299316410,1000.4588623046900,0.3422600328922270,321.772705078125,1010.1810302734400,0.9976581335067750,399.9237060546880,1008.5277099609400,0.9968137145042420
238,898.6729125976560,314.1158447265630,0.4941079020500180,558.8734130859380,583.500244140625,0.9705407619476320,553.8561401367190,792.5548095703130,0.9712021350860600,568.2318725585940,855.8593139648440,0.9975337386131290,466.88726806640600,880.3619995117190,0.9485019445419310,432.02850341796900,974.2908935546880,0.5473777055740360,387.8117370605470,980.1708374023440,0.03402315825223920,373.5094299316410,1000.4588623046900,0.13194772601127600,321.772705078125,1010.1810302734400,0.9945815205574040,399.9237060546880,1008.5277099609400,0.9973143339157100
239,898.6729125976560,314.15411376953100,0.494038850069046,558.8734130859380,583.500244140625,0.9712796211242680,553.8561401367190,792.4324340820310,0.9720161557197570,568.2318725585940,855.5133666992190,0.9979656934738160,466.88726806640600,880.7388916015630,0.9378567337989810,432.02850341796900,975.3638916015630,0.5155673027038570,387.8117370605470,980.1708374023440,0.03034871071577070,373.5094299316410,1000.4588623046900,0.15194351971149400,321.772705078125,1010.1810302734400,0.9873162508010860,399.9237060546880,1012.954833984380,0.9955885410308840
240,898.543701171875,314.15411376953100,0.49631837010383600,559.1113891601560,583.500244140625,0.974276602268219,555.5818481445310,792.4319458007810,0.9805516004562380,571.0355224609380,855.06640625,0.9973070621490480,470.0986633300780,882.1102905273440,0.9836465716362,437.7947082519530,974.2908935546880,0.6106246113777160,391.40875244140600,1000.8727416992200,0.5361797213554380,376.71343994140600,1016.1245727539100,0.3349103629589080,332.4567565917970,1032.3150634765600,0.9852979183197020,405.2519226074220,1014.6295166015600,0.9969478249549870
241,898.4454345703130,314.15411376953100,0.49443796277046200,559.3553466796880,583.441650390625,0.9795942902565000,557.9837646484380,792.1383666992190,0.9740029573440550,575.3041381835940,853.6272583007810,0.9975060820579530,472.37628173828100,882.1102905273440,0.9796537756919860,470.90277099609400,974.2857055664060,0.9886983036994930,404.25445556640600,1003.8843383789100,0.9936431646347050,381.11102294921900,1016.9711303710900,0.942582368850708,358.7140808105470,1042.703857421880,0.9841835498809810,435.5248718261720,1014.6295166015600,0.9971674084663390
242,898.4390869140630,314.1053161621090,0.4930241107940670,559.3553466796880,583.441650390625,0.9801216125488280,557.9837646484380,792.1000366210940,0.9731370806694030,575.3041381835940,853.5475463867190,0.9981333613395690,472.37628173828100,882.1102905273440,0.9775621294975280,470.90277099609400,973.8790893554690,0.9800832271575930,404.25445556640600,1003.8843383789100,0.9856842756271360,381.11102294921900,1016.9711303710900,0.9174056053161620,364.5126647949220,1042.703857421880,0.9887295365333560,435.5248718261720,1014.6295166015600,0.9987595081329350
243,898.4095458984380,314.1053161621090,0.49074721336364700,559.3553466796880,583.1719360351560,0.9779084324836730,557.9837646484380,791.5463256835940,0.9764824509620670,575.3041381835940,853.5475463867190,0.9978401064872740,472.37628173828100,879.6344604492190,0.9761114716529850,470.90277099609400,973.4224243164060,0.976317286491394,404.25445556640600,1003.8843383789100,0.9905244708061220,381.11102294921900,1016.1245727539100,0.8320363759994510,364.5126647949220,1042.703857421880,0.9846718907356260,435.5248718261720,1007.6585693359400,0.9984242916107180
244,898.282958984375,314.1053161621090,0.492538720369339,559.2376708984380,583.1610107421880,0.9770563244819640,557.0875854492190,791.5463256835940,0.9800935387611390,574.8634643554690,853.5475463867190,0.9973656535148620,471.02874755859400,878.8508911132810,0.9841104745864870,468.0614318847660,972.3218383789060,0.9681641459465030,398.916015625,1002.0487060546900,0.9922898411750790,377.8123779296880,1014.3295288085900,0.814220130443573,364.5126647949220,1036.044677734380,0.9628190398216250,432.6267395019530,1005.691650390630,0.9925946593284610
245,898.26025390625,314.2540283203130,0.4877382516860960,559.2197875976560,583.1610107421880,0.9766157865524290,556.0018310546880,791.5463256835940,0.9821186065673830,573.101806640625,854.7142333984380,0.9974752068519590,470.0060119628910,878.8508911132810,0.9834323525428770,459.2524719238280,972.3218383789060,0.9532909989357000,392.2279357910160,994.3407592773440,0.9954714775085450,373.24725341796900,1008.8749389648400,0.9161429405212400,346.1119079589840,1034.68896484375,0.9663560390472410,421.4448547363280,1005.691650390630,0.9979050159454350
246,898.24365234375,314.3184509277340,0.4874858558177950,559.0562744140630,583.1719360351560,0.9743881821632390,554.3070678710940,792.0789184570310,0.9786183834075930,569.3319702148440,855.70263671875,0.9977083802223210,467.1352844238280,878.8508911132810,0.9740639925003050,440.6060485839840,972.3218383789060,0.9227877259254460,387.629638671875,981.4578247070310,0.7367579340934750,372.8404846191410,1008.4937133789100,0.8902609348297120,321.6572265625,1021.0682983398400,0.9845287203788760,401.6872253417970,1005.691650390630,0.9985212683677670
247,898.2265625,314.4111633300780,0.4876571595668790,558.8154296875,583.1719360351560,0.9717587232589720,554.2784423828130,792.1377563476560,0.9791561365127560,567.4075927734380,855.9744262695310,0.9969462752342220,466.6074523925780,878.8508911132810,0.9713312387466430,432.7774963378910,974.0778198242190,0.41867974400520300,383.2506103515630,978.3985595703130,0.30340614914894100,364.593017578125,1000.152099609380,0.4101015329360960,314.9946594238280,1010.0445556640600,0.997600257396698,400.39837646484400,1005.691650390630,0.99733567237854
248,898.24365234375,314.4111633300780,0.4893064498901370,558.8154296875,583.294677734375,0.9682822823524480,554.2784423828130,792.2340087890630,0.9733574986457830,567.4075927734380,855.9744262695310,0.9975084662437440,466.6074523925780,880.1195678710940,0.9465999007225040,432.7774963378910,974.4984130859380,0.48692750930786100,383.2506103515630,978.3985595703130,0.04715465381741520,364.593017578125,1000.152099609380,0.0945945456624031,314.9946594238280,1010.0445556640600,0.9895752668380740,400.39837646484400,1005.808349609380,0.9980432391166690
249,898.26025390625,314.4111633300780,0.489302396774292,558.8154296875,583.5145263671880,0.973790168762207,554.2784423828130,792.2413330078130,0.9730839133262630,567.4075927734380,855.9744262695310,0.9978998899459840,467.1352844238280,880.809326171875,0.93133944272995,432.7774963378910,974.719482421875,0.6060279011726380,387.629638671875,978.3985595703130,0.06279490143060680,372.8404846191410,1000.152099609380,0.11398568749427800,321.6572265625,1010.0445556640600,0.9904748797416690,400.39837646484400,1012.064208984380,0.9953379034996030
250,898.5430908203130,314.18719482421900,0.49758073687553400,559.2559204101560,583.5357055664060,0.9735036492347720,556.294189453125,792.2413330078130,0.9790669083595280,571.7658081054690,855.340087890625,0.9975181818008420,470.15667724609400,881.95849609375,0.9838964939117430,440.0382995605470,974.719482421875,0.7124061584472660,394.4134521484380,992.3681640625,0.7604904770851140,375.7806396484380,1015.3057250976600,0.8534365296363830,327.5701599121090,1036.1209716796900,0.9875946044921880,412.22845458984400,1011.4151000976600,0.9951727986335750
251,899.0445556640630,313.8584899902340,0.49594688415527300,559.4362182617190,583.5357055664060,0.9778539538383480,557.589111328125,792.2340087890630,0.979010820388794,575.494140625,854.4429321289060,0.9978201389312740,471.6660461425780,881.95849609375,0.9795865416526790,470.0511169433590,975.0751342773440,0.9880518913269040,405.4432373046880,1005.894287109380,0.994985818862915,384.9373779296880,1015.3057250976600,0.9378886222839360,353.799560546875,1036.1209716796900,0.9912376403808590,434.8346252441410,1011.4151000976600,0.9963135123252870
252,906.3975219726560,310.0153503417970,0.49169304966926600,559.4362182617190,583.5357055664060,0.9784855246543880,557.589111328125,792.05908203125,0.9723906517028810,575.494140625,854.4429321289060,0.9979149699211120,471.6660461425780,881.95849609375,0.981673002243042,470.0511169433590,975.0751342773440,0.9815719127655030,405.4432373046880,1005.894287109380,0.9915493726730350,384.9373779296880,1017.0975952148400,0.8934716582298280,371.3874206542970,1036.1209716796900,0.989520788192749,434.8346252441410,1011.4151000976600,0.9990272521972660
253,906.6949462890630,310.01483154296900,0.5033499002456670,559.4362182617190,583.7994995117190,0.9761235117912290,557.589111328125,792.05908203125,0.9783892035484310,575.494140625,854.4429321289060,0.9974772334098820,471.6660461425780,880.02587890625,0.985689640045166,470.0511169433590,975.0751342773440,0.9725615978240970,405.4432373046880,1005.894287109380,0.9867205619812010,384.9373779296880,1015.3057250976600,0.8107560276985170,371.3874206542970,1029.6861572265600,0.9818352460861210,434.8346252441410,1005.4470825195300,0.9941237568855290
254,906.744384765625,309.9695739746090,0.508906364440918,559.3455810546880,583.7994995117190,0.9740918278694150,556.6505126953130,792.05908203125,0.9796133041381840,574.4470825195310,855.3653564453130,0.996746301651001,470.4576110839840,878.9910888671880,0.9862762689590450,467.3426208496090,974.7747192382810,0.9792197346687320,399.1572570800780,1002.5579833984400,0.986758291721344,371.2853088378910,1013.9998779296900,0.8736876249313350,371.3874206542970,1028.82568359375,0.9660109281539920,430.77252197265600,1005.4470825195300,0.9790838360786440
255,906.9851684570310,309.8308410644530,0.5131136775016790,559.2549438476560,583.7994995117190,0.9735190272331240,555.1512451171880,792.5071411132810,0.9781140089035030,570.8906860351560,856.2766723632810,0.9974984526634220,467.319580078125,878.9910888671880,0.98313969373703,457.7123718261720,974.5045776367190,0.9342618584632870,388.763427734375,999.0263061523440,0.996123731136322,371.1435546875,1011.6331787109400,0.8975130915641790,350.45147705078100,1026.8482666015600,0.9936115145683290,416.6092834472660,1005.4470825195300,0.9964081645011900
256,907.15234375,309.6967468261720,0.5336638689041140,559.1655883789060,584.1241455078130,0.9719113707542420,554.7467651367190,792.8970947265630,0.9741883277893070,569.6843872070310,856.3170166015630,0.9975077509880070,466.6976623535160,878.9910888671880,0.9781492352485660,446.9304504394530,973.26953125,0.9431911706924440,387.04351806640600,991.69140625,0.9533314108848570,371.1435546875,1011.6331787109400,0.9632328748703000,329.6354064941410,1026.5826416015600,0.9969007968902590,407.2253723144530,1007.42138671875,0.9993782639503480
257,907.2807006835940,309.6058044433590,0.5093506574630740,558.9989624023440,584.4837036132810,0.9671088457107540,554.6458129882810,793.135986328125,0.9721605777740480,567.9747314453130,857.0977172851560,0.9967498779296880,466.25677490234400,880.4859008789060,0.9838670492172240,432.55474853515600,972.760009765625,0.47768470644950900,384.13104248046900,983.9727172851560,0.6363887786865230,371.2853088378910,1006.0330810546900,0.5439081192016600,323.2724609375,1012.4114379882800,0.9982140064239500,400.3805847167970,1007.42138671875,0.9985347986221310
258,907.2807006835940,309.6058044433590,0.5202735662460330,558.9989624023440,584.5167236328130,0.9645018577575680,554.6458129882810,793.2283935546880,0.972647488117218,567.9747314453130,857.0977172851560,0.997527539730072,466.25677490234400,880.53955078125,0.9642670154571530,432.55474853515600,972.760009765625,0.6166443228721620,384.13104248046900,983.9727172851560,0.0959237813949585,379.53179931640600,1006.0330810546900,0.11432533711195000,323.2724609375,1012.4114379882800,0.9903137683868410,400.3805847167970,1009.3197021484400,0.999076247215271
259,907.2807006835940,309.6058044433590,0.5094894766807560,558.9989624023440,584.5240478515630,0.9643236398696900,555.1512451171880,793.135986328125,0.9741520285606380,567.9747314453130,857.0977172851560,0.9975861310958860,466.6976623535160,880.8500366210940,0.954671323299408,432.55474853515600,974.5045776367190,0.6215245127677920,387.04351806640600,983.9727172851560,0.10081696510314900,387.6463623046880,1006.0330810546900,0.14472605288028700,323.2724609375,1012.4114379882800,0.9909160733222960,400.3805847167970,1012.0995483398400,0.9989746809005740
260,907.0133056640630,310.4547119140630,0.5056400895118710,559.6342163085940,584.5240478515630,0.9704919457435610,556.0750122070310,793.135986328125,0.9669809341430660,572.3609008789060,856.53857421875,0.9971469044685360,471.2583312988280,881.802978515625,0.9898596405982970,443.3827819824220,975.3809814453130,0.9038891196250920,396.8597717285160,995.6163330078130,0.8337641954422000,387.6463623046880,1014.6771240234400,0.840930163860321,331.44793701171900,1038.826904296880,0.9884280562400820,414.173095703125,1010.1062622070300,0.9898595213890080
261,898.9882202148440,313.2823181152340,0.46504417061805700,559.6342163085940,584.5240478515630,0.9791526198387150,558.4607543945310,792.8526000976560,0.9812859296798710,575.2154541015630,854.5199584960940,0.9981666207313540,471.2590026855470,881.802978515625,0.980463445186615,465.9496154785160,975.3809814453130,0.9923166036605840,396.8597717285160,1001.1556396484400,0.988635778427124,386.79461669921900,1014.6771240234400,0.9423262476921080,350.3018798828130,1038.826904296880,0.988235354423523,428.0048828125,1010.1062622070300,0.9985071420669560
262,898.6051025390630,313.74359130859400,0.485462486743927,559.6342163085940,584.02197265625,0.9780299663543700,558.4607543945310,792.400146484375,0.9789378046989440,575.2154541015630,854.5199584960940,0.9981375336647030,471.2590026855470,881.802978515625,0.9792889952659610,465.9496154785160,975.3809814453130,0.9841501712799070,396.8597717285160,1001.1556396484400,0.9911739230155950,379.53179931640600,1014.6771240234400,0.8640868663787840,364.9490966796880,1038.826904296880,0.9884505271911620,428.0048828125,1010.1062622070300,0.9990415573120120
263,898.5957641601560,313.8421630859380,0.488991379737854,559.2761840820310,583.3053588867190,0.9752717614173890,558.4607543945310,792.2730712890630,0.9742944836616520,575.2154541015630,854.5199584960940,0.9975907802581790,471.2590026855470,878.3211059570310,0.9853197932243350,465.9496154785160,973.6980590820310,0.9798333644866940,396.61297607421900,1001.1556396484400,0.9843505620956420,376.770263671875,1007.1803588867200,0.8148183226585390,365.2313537597660,1030.344970703130,0.9733988642692570,428.0048828125,1003.6124267578100,0.9772761464118960
264,898.4629516601560,313.8847351074220,0.4934447407722470,559.1639404296880,583.3053588867190,0.9765798449516300,557.302734375,792.2730712890630,0.9805876016616820,574.4168090820310,854.741943359375,0.9967188239097600,471.12017822265600,877.3504638671880,0.9909244179725650,460.34747314453100,971.6115112304690,0.9598754644393920,393.4393005371090,991.3042602539060,0.9839491248130800,373.0257873535160,1005.6127319335900,0.9439214468002320,365.2313537597660,1021.3421020507800,0.9804182052612310,420.8381042480470,1003.6124267578100,0.9988505840301510
265,898.4629516601560,313.9422912597660,0.4958382248878480,559.1597290039060,583.3053588867190,0.9754930734634400,556.1760864257810,792.2730712890630,0.9816354513168340,572.586669921875,855.4380493164060,0.9974672794342040,469.69891357421900,877.3504638671880,0.9889966249465940,458.6300354003910,971.6115112304690,0.9408701062202450,393.1999206542970,990.8919677734380,0.9911920428276060,372.0941162109380,999.6591186523440,0.9441980123519900,364.9490966796880,1018.757568359380,0.9748653769493100,420.5946960449220,1003.6124267578100,0.9991632699966430
266,898.4536743164060,314.0367431640630,0.49455031752586400,559.1373291015630,583.3505249023440,0.9735260605812070,554.7013549804690,792.19140625,0.9782918691635130,569.1824951171880,856.4109497070310,0.9975887537002560,465.5832214355470,877.3504638671880,0.9696193933486940,443.8474426269530,971.6115112304690,0.9604020714759830,384.5762939453130,982.3043212890630,0.8598787188529970,368.71923828125,999.5648193359380,0.9277443885803220,319.09307861328100,1018.091064453130,0.98893141746521,403.15576171875,1004.5304565429700,0.999093770980835
267,898.429931640625,314.1444396972660,0.4962717294692990,558.945068359375,583.3505249023440,0.9716746211051940,554.6123046875,792.19140625,0.9753352999687200,566.7694702148440,856.4109497070310,0.9968816041946410,465.03204345703100,879.6641235351560,0.9739301204681400,431.0918273925780,973.2565307617190,0.5687916278839110,384.3619689941410,976.7706909179690,0.4028799831867220,368.71923828125,999.5648193359380,0.6088083386421200,317.4761657714840,1007.9231567382800,0.9942502975463870,399.74951171875,1004.5304565429700,0.9929490089416500
268,898.3721923828130,314.1989440917970,0.49827393889427200,558.945068359375,583.3885498046880,0.9721698760986330,554.6123046875,792.6944580078130,0.9722881317138670,566.7694702148440,856.4109497070310,0.997548520565033,465.03204345703100,879.9525756835940,0.9591118693351750,431.0918273925780,973.9467163085940,0.5498554110527040,384.3619689941410,976.7706909179690,0.09697970747947690,368.71923828125,999.5648193359380,0.2551597058773040,317.4761657714840,1007.9231567382800,0.9874436259269710,399.74951171875,1005.1376342773400,0.998376727104187
269,898.3080444335940,314.2015380859380,0.4979211390018460,558.945068359375,583.4137573242190,0.9728508591651920,554.7013549804690,792.6944580078130,0.9733262062072750,566.7694702148440,856.0364379882810,0.9977239966392520,465.5832214355470,880.1691284179690,0.9432517290115360,431.0918273925780,973.95361328125,0.5154066681861880,384.3619689941410,976.7706909179690,0.06181639805436130,378.3658752441410,999.5648193359380,0.14592449367046400,319.09307861328100,1007.9231567382800,0.9918872714042660,399.74951171875,1006.5574340820300,0.9945690631866460
270,898.2694091796880,314.2514343261720,0.49675488471984900,559.3128662109380,583.3885498046880,0.9751868844032290,556.0372924804690,792.19140625,0.9769548177719120,572.3936157226560,855.201171875,0.9972673654556270,470.9106140136720,880.1691284179690,0.9882575869560240,452.7439880371090,973.95361328125,0.9782902598381040,398.0765075683590,992.9070434570310,0.9534693360328670,378.3658752441410,1008.0790405273400,0.8980140686035160,327.1398620605470,1032.4404296875,0.9729282855987550,420.98956298828100,1005.1376342773400,0.9990986585617070
